name,price,keyword,Brand Name,Flavor,Item Weight,Item Form,actual_weight_gm,price_per_kg,is_organic,is_sugar_free,is_gluten_free,is_vegan,is_keto,is_diet,is_zero,is_stevia,pack_size,weight_category,brand_in_name
oulker date filled biscuits carton 12 baku,79.0,biscuits,generic,other,380 Grams,nan,380.0,207.89473684210526,0,0,0,0,0,0,0,0,1.0,medium,0
oreo vanilla creme filled biscuit pack of 12- 6 cookies (52.5g),224.0,biscuits,other,original,662.4 Grams,bar,662.4,338.1642512077295,0,0,0,0,0,0,0,0,1.0,large,0
clega biscuits 8 pack,233.0,biscuits,deemah,cookie,496 Grams,nan,496.0,469.7580645161291,0,0,0,0,0,0,0,0,8.0,medium,0
elio oreo biscuits cocoa crispy perfect dipping plastic box 1500g,185.0,biscuits,generic,cocoa,1500 Grams,nan,1500.0,123.33333333333334,0,0,0,0,0,0,0,0,1.0,xlarge,0
deemah tea biscuits 80 g,29.0,biscuits,deemah,cookie,80 Grams,nan,80.0,362.5,0,0,0,0,0,0,0,0,1.0,small,1
black & wet cream biscuits pack of 16,135.0,biscuits,deemah,vanilla,27 Grams,nan,27.0,5000.0,0,0,0,0,0,0,0,0,1.0,small,0
abu auf maamoul date (box),65.0,biscuits,abu auf,other,300 Grams,nan,300.0,216.66666666666669,0,0,0,0,0,0,0,0,1.0,medium,1
mcvitie's digestive light - 250 g,80.0,biscuits,mcvitie's,nan,260 Grams,bar,260.0,307.69230769230774,0,0,0,0,0,1,0,0,1.0,medium,1
mini salty biscuits pack of 12,350.0,biscuits,deemah,salted,48 Grams,bar,48.0,7291.666666666667,0,0,0,0,0,0,0,0,1.0,small,0
deemah date biscuit 50 g,19.0,biscuits,deemah,honey,50 Grams,nan,50.0,380.0,0,0,0,0,0,0,0,0,1.0,small,1
mini tipo plain biscuit filled with milk cream and coated with natural chocolate set of 6,78.0,biscuits,other,other,250 Grams,bar,250.0,312.0,0,0,0,0,0,0,0,0,1.0,medium,0
bimbo oat stevia classic corona 10 pieces,150.0,biscuits,other,other,300 Grams,nan,300.0,500.0,0,0,0,0,0,0,0,1,10.0,medium,0
deemah fig biscuits 126 g,70.0,biscuits,deemah,honey,126 Grams,nan,126.0,555.5555555555555,0,0,0,0,0,0,0,0,1.0,medium,1
"keto rockets digestive fresh biscuits,(12 pieces)– chocolate & plain | diet – healthy – sugar free – sweetened with natural stevia – free of preservatives – gluten free.",233.0,biscuits,other,chocolate,0.24 Kilograms,stick,240.0,970.8333333333334,0,1,1,0,1,1,0,1,12.0,medium,0
بسكريم بسكويت بنكهه التراميسو 51 جم *12 قطعه,180.0,biscuits,generic,other,612 Grams,nan,612.0,294.11764705882354,0,0,0,0,0,0,0,0,1.0,large,0
biscuit spicekick – (crispy white chocolate 300g – crispy white chocolate chunks with rich taste),175.0,biscuits,spicekick,crispy caramel spice,150 Grams,nan,150.0,1166.6666666666667,0,0,0,0,0,0,0,0,1.0,medium,1
gullon thins oat dark chocolate biscuits 150g,295.0,biscuits,other,chocolate,150 Grams,nan,150.0,1966.6666666666665,0,0,0,0,0,0,0,0,1.0,medium,0
lambada family biscuits fallid natural chocolate sandwich set of 6,76.0,biscuits,lambada,chocolate,120 Grams,nan,120.0,633.3333333333333,0,0,0,0,0,0,0,0,1.0,medium,1
deemah fig biscuit 63 g,41.0,biscuits,deemah,honey,63 Grams,nan,63.0,650.7936507936508,0,0,0,0,0,0,0,0,1.0,small,1
biskream biscuit filled with cocoa cream 51g * 12 pieces,180.0,biscuits,generic,cocoa,612 Grams,cream,612.0,294.11764705882354,0,0,0,0,0,0,0,0,12.0,large,0
butter bites filled sandwiches biscuits blessed with cream butter&cocoa - pack of 12,188.0,biscuits,generic,chocolate,400 Grams,nan,400.0,470.0,0,0,0,0,0,0,0,0,1.0,medium,0
biscuits_reef_wafer without sugar (shamedan) pack of 6 (beige with chocolate cream without sugar),119.0,biscuits,generic,chocolate,52 Grams,nan,52.0,2288.461538461538,0,0,0,0,0,0,0,0,1.0,small,0
mini maamoul biscuits pack of 16,91.0,biscuits,deemah,coffee,256 Grams,nan,256.0,355.46875,0,0,0,0,0,0,0,0,1.0,medium,0
banana cream biscuits pack of 16,134.0,biscuits,deemah,banana,27 Grams,nan,27.0,4962.962962962963,0,0,0,0,0,0,0,0,1.0,small,0
double salt biscuits 90g,50.0,biscuits,generic,other,90 Grams,nan,90.0,555.5555555555555,0,0,0,0,0,0,0,0,1.0,small,0
biscuit spicekick – (crushed caramel biscuits 150g – crunchy biscuits with rich caramel taste),95.0,biscuits,spicekick,crispy caramel spice,150 Grams,nan,150.0,633.3333333333333,0,0,0,0,0,0,0,0,1.0,medium,1
banana cream biscuits pack of 16,134.0,biscuits,deemah,banana,27 Grams,nan,27.0,4962.962962962963,0,0,0,0,0,0,0,0,1.0,small,0
bylack date biscuits large 55 gm (24pcs),204.0,biscuits,other,chocolate,1320 Grams,nan,1320.0,154.54545454545453,0,0,0,0,0,0,0,0,24.0,xlarge,0
oreo chocolate crème filled biscuit - 8 cookies(70g) pack of 9,135.0,biscuits,other,vanilla,70 Grams,nan,70.0,1928.5714285714287,0,0,0,0,0,0,0,0,1.0,small,0
shamaedan sugar free biscuits (reef wafer) pack of 6 (blue with vanilla cream no sugar),121.0,biscuits,generic,other,51 Grams,nan,51.0,2372.549019607843,0,1,0,0,0,0,0,0,1.0,small,0
deemah black and white cream biscuit 27 g,10.0,biscuits,deemah,vanilla,27 Grams,nan,27.0,370.3703703703703,0,0,0,0,0,0,0,0,1.0,small,1
digestive milk chocolate biscuits 200g,115.0,biscuits,generic,other,200 Grams,nan,200.0,575.0,0,0,0,0,0,0,0,0,1.0,medium,0
deemah chocolate cream biscuit 68 g,23.0,biscuits,deemah,chocolate,68 Grams,nan,68.0,338.2352941176471,0,0,0,0,0,0,0,0,1.0,small,1
"loacker dark chocolate hazelnut biscuits, box of chocolate biscuits, classic italian biscuit, chocolate gift, all natural ingredients, 100 g",229.0,biscuits,other,hazelnut,100 Grams,nan,100.0,2290.0,0,0,0,0,0,0,0,0,1.0,small,0
biscuit spicekick – (crispy white chocolate 300g – crispy white chocolate chunks with rich taste),175.0,biscuits,spicekick,crispy caramel spice,150 Grams,nan,150.0,1166.6666666666667,0,0,0,0,0,0,0,0,1.0,medium,1
el shamadan tasty bites sweet plain cinnamon biscuits set of 12,68.0,biscuits,other,cinnamon,710 Grams,nan,710.0,95.77464788732394,0,0,0,0,0,0,0,0,1.0,large,0
deemah orange cream biscuit 68 g,23.0,biscuits,deemah,orange,68 Grams,nan,68.0,338.2352941176471,0,0,0,0,0,0,0,0,1.0,small,1
biscuit spicekick – (crushed cocoa biscuits 150g – rich cocoa crunchy biscuits),95.0,biscuits,spicekick,crispy caramel spice,150 Grams,nan,150.0,633.3333333333333,0,0,0,0,0,0,0,0,1.0,medium,1
ديمه بسكويت شاى 80 جم,50.0,biscuits,generic,other,80 Grams,nan,80.0,625.0,0,0,0,0,0,0,0,0,1.0,small,0
deemah banana cream biscuit 68 g,23.0,biscuits,deemah,banana,68 Grams,nan,68.0,338.2352941176471,0,0,0,0,0,0,0,0,1.0,small,1
biscuit biscuit with cocoa cream 60 gm * 12 pieces,180.0,biscuits,generic,nan,720 Grams,nan,720.0,250.0,0,0,0,0,0,0,0,0,12.0,large,0
"sante fit cereal biscuits, cocoa, no added sugar, 50g",42.0,biscuits,other,cocoa,50 Grams,nan,50.0,840.0,0,0,0,0,0,0,0,0,1.0,small,0
bimbo oat stevia raisin corona -10 pieces,150.0,biscuits,other,other,30 Grams,nan,30.0,5000.0,0,0,0,0,0,0,0,1,10.0,small,0
deemah digestive biscuits 340 g,98.0,biscuits,deemah,coffee,340 Grams,nan,340.0,288.235294117647,0,0,0,0,0,0,0,0,1.0,medium,1
deemah banana cream biscuit 27 g,10.0,biscuits,deemah,banana,27 Grams,nan,27.0,370.3703703703703,0,0,0,0,0,0,0,0,1.0,small,1
"cocoa lovers cookies cream, 18 gm - 12 pieces",105.0,biscuits,other,cocoa,18 Grams,bar,18.0,5833.333333333333,0,0,0,0,0,0,0,0,12.0,small,0
bisco time cookies set of 24 biscuits with cocoa cream filling xl,161.0,biscuits,other,chocolate,650 Grams,cream,650.0,247.69230769230768,0,0,0,0,0,0,0,0,1.0,large,0
el shamadan light bisk biscuit with oat set of 12,80.0,biscuits,other,chocolate,333 Grams,nan,333.0,240.24024024024024,0,0,0,0,0,1,0,0,1.0,medium,0
deemah vanilla cream biscuit 68 g,23.0,biscuits,deemah,vanilla,68 Grams,nan,68.0,338.2352941176471,0,0,0,0,0,0,0,0,1.0,small,1
"mcvitie's hobnobs minis cinnamon, apple and raisin 45g – 12 pieces",120.0,biscuits,mcvitie's,other,40 Grams,nan,40.0,3000.0,0,0,0,0,0,0,0,0,12.0,small,1
بسكويت توك بالملح (30.5) 6+2 * 12 قطعه,144.0,biscuits,generic,other,366 Grams,nan,366.0,393.44262295081967,0,0,0,0,0,0,0,0,1.0,medium,0
"miro milk mix flavor biscuits with vanilla 12 pack, 30 gm",113.0,biscuits,other,vanilla,0.3 Kilograms,powder,300.0,376.66666666666663,0,0,0,0,0,0,0,0,12.0,medium,0
fun day salty biscuit sticks with pizza,6.0,biscuits,other,nan,25 Grams,nan,25.0,240.0,0,0,0,0,0,0,0,0,1.0,small,0
demah vanilla cream biscuits 50 gm,18.0,biscuits,other,vanilla,50 Grams,nan,50.0,360.0,0,0,0,0,0,0,0,0,1.0,small,0
lambada family biscuits fallid natural coconut chocolate 1 piece,11.0,biscuits,lambada,chocolate,120 Grams,nan,120.0,91.66666666666666,0,0,0,0,0,0,0,0,1.0,medium,1
funday salted biscuit crackers 40gm,7.0,biscuits,other,salted,40 Grams,nan,40.0,175.0,0,0,0,0,0,0,0,0,1.0,small,0
gullon thins oat dark chocolate biscuits 150g,295.0,biscuits,other,chocolate,150 Grams,nan,150.0,1966.6666666666665,0,0,0,0,0,0,0,0,1.0,medium,0
biscuit spicekick – (crispy white chocolate 300g – crispy white chocolate chunks with rich taste),175.0,biscuits,spicekick,crispy caramel spice,150 Grams,nan,150.0,1166.6666666666667,0,0,0,0,0,0,0,0,1.0,medium,1
bumbu out oat biscuits with yogurt cream and berries 35gm * 12 pieces,120.0,biscuits,generic,blueberry,420 Grams,nan,420.0,285.7142857142857,0,0,0,0,0,0,0,0,12.0,medium,0
chocolate oat biscuits pouch 60g,105.0,biscuits,generic,other,60 Grams,nan,60.0,1750.0,0,0,0,0,0,0,0,0,1.0,small,0
shamaedan tipo mini_plain soft filled chocolate covered biscuit_6 pieces,86.0,biscuits,generic,chocolate,22 Grams,nan,22.0,3909.090909090909,0,0,0,0,0,0,0,0,6.0,small,0
gullon gluten free oat with orange biscuits 180g,210.0,biscuits,other,orange,180 Grams,nan,180.0,1166.6666666666667,0,0,1,0,0,0,0,0,1.0,medium,0
orange cream biscuits pack of 16,154.0,biscuits,deemah,orange,27 Grams,nan,27.0,5703.7037037037035,0,0,0,0,0,0,0,0,1.0,small,0
vanilla cream biscuits pack of 12,116.0,biscuits,deemah,vanilla,432 Grams,nan,432.0,268.51851851851853,0,0,0,0,0,0,0,0,1.0,medium,0
abu auf wafer rolls hazelnut 24 pieces,50.0,biscuits,abu auf,hazelnut,100 Grams,nan,100.0,500.0,0,0,0,0,0,0,0,0,24.0,small,1
"deemah date bars biscuits, 150 g",75.0,biscuits,deemah,other,150 Grams,bar,150.0,500.0,0,0,0,0,0,0,0,0,1.0,medium,1
"bisko taw tea biscuits, tea biscuits, crunchy snack, box of 12 packets",73.0,biscuits,generic,other,24 Grams,nan,24.0,3041.6666666666665,0,0,0,0,0,0,0,0,12.0,small,0
"it's a boom! segafredo zanetti coffee & hazelnut wafer biscuits, no added sugar, 32g, 12 pack",225.0,biscuits,other,other,32 Grams,nan,32.0,7031.25,0,0,0,0,0,0,0,0,12.0,small,0
"bisko taw tea biscuits, tea biscuits, crunchy snack, box of 12 packets",73.0,biscuits,generic,other,24 Grams,nan,24.0,3041.6666666666665,0,0,0,0,0,0,0,0,12.0,small,0
"it's a boom! segafredo zanetti coffee & hazelnut wafer biscuits, no added sugar, 32g, 12 pack",225.0,biscuits,other,other,32 Grams,nan,32.0,7031.25,0,0,0,0,0,0,0,0,12.0,small,0
it's a boom coffee biscuit with segafredo coffee 1 dozen,54.0,biscuits,other,other,240 Grams,nan,240.0,225.0,0,0,0,0,0,0,0,0,1.0,medium,0
el shamadan tipo soft biscuit filled and coated with natural chocolate - 6 pieces,84.0,biscuits,other,chocolate,0.34 Kilograms,bar,340.0,247.05882352941177,0,0,0,0,0,0,0,0,6.0,medium,0
lotus biscoff original caramelised biscuit - 250 gm,229.0,biscuits,other,caramel,250 Grams,nan,250.0,916.0,0,0,0,0,0,0,0,0,1.0,medium,0
k keto rockets digestive plain fresh biscuits - diet - healthy - sugar free sweetened with natural stevia - free of preservatives - gluten free (7 pieces),161.0,biscuits,other,almond,0.11 Kilograms,bar,110.0,1463.6363636363635,0,1,1,0,1,1,0,1,7.0,medium,0
gullon bio organic 4 gains with spelt biscuits 170 g,150.0,biscuits,other,nan,170 Grams,bar,170.0,882.3529411764706,1,0,0,0,0,0,0,0,1.0,medium,0
strawberry cream biscuits pack of 12,116.0,biscuits,deemah,strawberry,432 Grams,nan,432.0,268.51851851851853,0,0,0,0,0,0,0,0,1.0,medium,0
loacker crispy wafers with vanilla cream filling - 30 gm,24.0,biscuits,other,vanilla,30 Grams,bar,30.0,800.0,0,0,0,0,0,0,0,0,1.0,small,0
بسكوتت طبيعي هتحلى يومى احلى مذاق الأصلي نندنا 500 جرام ماتينيال (بسكوتز زبدة الطبيعي بالفانلي500 جرام ماتينال),297.0,biscuits,generic,other,500 Grams,nan,500.0,594.0,0,0,0,0,0,0,0,0,1.0,medium,0
biscuit spicekick – (crispy white chocolate 300g – crispy white chocolate chunks with rich taste),175.0,biscuits,spicekick,crispy caramel spice,150 Grams,nan,150.0,1166.6666666666667,0,0,0,0,0,0,0,0,1.0,medium,1
"chocolate coated wafer with hazelnut cream - 40gm, 6 pieces by ülker",60.0,biscuits,other,chocolate,40 Grams,nan,40.0,1500.0,0,0,0,0,0,0,0,0,6.0,small,0
pocky biscuit stick cookie cream - 40g - 2 pieces,195.0,biscuits,generic,chocolate,100 Grams,nan,100.0,1950.0,0,0,0,0,0,0,0,0,2.0,small,0
"classic oat biscuit candlesticks, sweetened with stevia, sugar free, 12 count, suitable for diabetics,",99.0,biscuits,generic,hazelnut,180 Grams,nan,180.0,550.0,0,1,0,0,0,0,0,1,1.0,medium,0
deemah coconut cream biscuit 50 g,18.0,biscuits,deemah,coconut,50 Grams,nan,50.0,360.0,0,0,0,0,0,0,0,0,1.0,small,1
own snacks strawberry biscuit protein chunks,85.0,biscuits,generic,strawberry,70 Grams,other,70.0,1214.2857142857142,0,0,0,0,0,0,0,0,1.0,small,0
biscuits (reef) wafer with cocoa filling chocolate cream_pack of_12 bakuo_shamdan,173.0,biscuits,generic,chocolate,32 Grams,nan,32.0,5406.25,0,0,0,0,0,0,0,0,1.0,small,0
kamara hs biscuits (tawtao phantom) cocoa and vanilla flavour cream filling pack of 12 baku x4 pieces,112.0,biscuits,generic,chocolate,17 Grams,nan,17.0,6588.235294117647,0,0,0,0,0,0,0,0,4.0,small,0
lotus cinnamon biscuits high quality box (12 pieces),129.0,biscuits,generic,cinnamon,200 Grams,nan,200.0,645.0,0,0,0,0,0,0,0,0,12.0,medium,0
"halley chocolate covered sandwich biscuit filled with marshmallow box, 55 gm – 12 pieces",240.0,biscuits,other,chocolate,55 Grams,bar,55.0,4363.636363636363,0,0,0,0,0,0,0,0,12.0,small,0
deemah coconut cream biscuit 50 g,18.0,biscuits,deemah,coconut,50 Grams,nan,50.0,360.0,0,0,0,0,0,0,0,0,1.0,small,1
own snacks strawberry biscuit protein chunks,85.0,biscuits,generic,strawberry,70 Grams,other,70.0,1214.2857142857142,0,0,0,0,0,0,0,0,1.0,small,0
biscuits (reef) wafer with cocoa filling chocolate cream_pack of_12 bakuo_shamdan,173.0,biscuits,generic,chocolate,32 Grams,nan,32.0,5406.25,0,0,0,0,0,0,0,0,1.0,small,0
kamara hs biscuits (tawtao phantom) cocoa and vanilla flavour cream filling pack of 12 baku x4 pieces,112.0,biscuits,generic,chocolate,17 Grams,nan,17.0,6588.235294117647,0,0,0,0,0,0,0,0,4.0,small,0
lotus cinnamon biscuits high quality box (12 pieces),129.0,biscuits,generic,cinnamon,200 Grams,nan,200.0,645.0,0,0,0,0,0,0,0,0,12.0,medium,0
"halley chocolate covered sandwich biscuit filled with marshmallow box, 55 gm – 12 pieces",240.0,biscuits,other,chocolate,55 Grams,bar,55.0,4363.636363636363,0,0,0,0,0,0,0,0,12.0,small,0
biscuits *plain filled_milk cream covered with chocolate_natural (mini tipoo) pack of 6,89.0,biscuits,generic,chocolate,16 Grams,nan,16.0,5562.5,0,0,0,0,0,0,0,0,1.0,small,0
"classic butter cookies, cocoa - 1 kg",114.0,biscuits,other,other,1 Kilograms,bar,1000.0,114.0,0,0,0,0,0,0,0,0,1.0,large,0
funday salted biscuit crackers with cheese 40gm,7.0,biscuits,other,cheese,40 Grams,nan,40.0,175.0,0,0,0,0,0,0,0,0,1.0,small,0
biscuit spicekick – (crispy white chocolate 300g – crispy white chocolate chunks with rich taste),175.0,biscuits,spicekick,crispy caramel spice,150 Grams,nan,150.0,1166.6666666666667,0,0,0,0,0,0,0,0,1.0,medium,1
lambada family biscuits fallid natural chocolate 1 piece,11.0,biscuits,lambada,chocolate,120 Grams,nan,120.0,91.66666666666666,0,0,0,0,0,0,0,0,1.0,medium,1
hero delicia biscuits spreads 300 gm,122.0,biscuits,hero,cinnamon,300 Grams,nan,300.0,406.6666666666667,0,0,0,0,0,0,0,0,1.0,medium,1
loacker quadratini cappuccino wafer - 110 gm,162.0,biscuits,other,other,110 Grams,nan,110.0,1472.7272727272727,0,0,0,0,0,0,0,0,1.0,medium,0
hershey's cinnamon biscuits,72.0,biscuits,generic,chocolate,0.43 Kilograms,bar,430.0,167.44186046511626,0,0,0,0,0,0,0,0,1.0,medium,0
el abd plain biscuits 1kg - 72 piece,290.0,biscuits,other,butter,1 Kilograms,bar,1000.0,290.0,0,0,0,0,0,0,0,0,72.0,large,0
it's a boom biscuits peanut butter reese's - pack of 12,54.0,biscuits,other,butter,0.45 Kilograms,bar,450.0,120.0,0,0,0,0,0,0,0,0,1.0,medium,0
biscuit biscuit with caramel flavor 60g * 12 piecesh,180.0,biscuits,generic,caramel,720 Grams,nan,720.0,250.0,0,0,0,0,0,0,0,0,12.0,large,0
بسكويت شيا دايجستيف اورجانيك من جوللون بيو - 270 جرام,380.0,biscuits,generic,nan,270 Grams,nan,270.0,1407.4074074074074,0,0,0,0,0,0,0,0,1.0,medium,0
it's a boom biscuits peanut butter reese's - pack of 12,54.0,biscuits,other,butter,0.45 Kilograms,bar,450.0,120.0,0,0,0,0,0,0,0,0,1.0,medium,0
biscuit biscuit with caramel flavor 60g * 12 piecesh,180.0,biscuits,generic,caramel,720 Grams,nan,720.0,250.0,0,0,0,0,0,0,0,0,12.0,large,0
بسكويت شيا دايجستيف اورجانيك من جوللون بيو - 270 جرام,380.0,biscuits,generic,nan,270 Grams,nan,270.0,1407.4074074074074,0,0,0,0,0,0,0,0,1.0,medium,0
deemah kleija 62 g,25.0,biscuits,deemah,cookie,62 Grams,nan,62.0,403.22580645161287,0,0,0,0,0,0,0,0,1.0,small,1
lady finger biscuits 200g,225.0,biscuits,generic,other,200 Grams,nan,200.0,1125.0,0,0,0,0,0,0,0,0,1.0,medium,0
"lino original oat biscuits, 12 pieces - 180 gm",135.0,biscuits,generic,original,180 Grams,bar,180.0,750.0,0,0,0,0,0,0,0,0,12.0,medium,0
lambada mini wafer biscuits filled natural chocolate - double extra wafers (pack of 5),52.0,biscuits,lambada,chocolate,150 Grams,bar,150.0,346.6666666666667,0,0,0,0,0,0,0,0,1.0,medium,1
loacker quadrat vanilla 125g,162.0,biscuits,other,vanilla,125 Grams,nan,125.0,1296.0,0,0,0,0,0,0,0,0,1.0,medium,0
don bakery chocolate biscuits 250 g,86.0,biscuits,other,chocolate,250 Grams,nan,250.0,344.0,0,0,0,0,0,0,0,0,1.0,medium,0
biscuits wafer stuffed cream chocolate flavor package 12 baku (matera),121.0,biscuits,generic,chocolate,18 Grams,nan,18.0,6722.222222222223,0,0,0,0,0,0,0,0,1.0,small,0
biscuit spicekick – (crispy white chocolate 300g – crispy white chocolate chunks with rich taste),175.0,biscuits,spicekick,crispy caramel spice,150 Grams,nan,150.0,1166.6666666666667,0,0,0,0,0,0,0,0,1.0,medium,1
"mcvities digestive thin chocolate biscuits, 2 x 150 g (150 g, mcvities digestive thin milk chocolate biscuits, 150 g)",195.0,biscuits,generic,other,300 Grams,nan,300.0,650.0,0,0,0,0,0,0,0,0,1.0,medium,0
"nottacia lotus biscoff biscuit packet, 250g (1 packet)",260.0,biscuits,other,cinnamon,299 g,bar,299.0,869.5652173913044,0,0,0,0,0,0,0,0,1.0,medium,0
"pocky chocolate cream covered biscuit sticks, 47 g - 2 pieces",195.0,biscuits,generic,chocolate,100 Grams,nan,100.0,1950.0,0,0,0,0,0,0,0,0,2.0,small,0
demah chocolate cream biscuits 50 gm,18.0,biscuits,other,chocolate,50 Grams,nan,50.0,360.0,0,0,0,0,0,0,0,0,1.0,small,0
"time cizmeci hayhay coated cream sandwich biscuits, 100g - pack of 1",80.0,biscuits,other,caramel,0.11 Kilograms,nan,110.0,727.2727272727273,0,0,0,0,0,0,0,0,1.0,medium,0
biscuits (reef) wafer with cocoa with filling_ milk cream pack of_12 bakuo_shamdan,168.0,biscuits,generic,butter,36 Grams,nan,36.0,4666.666666666667,0,0,0,0,0,0,0,0,1.0,small,0
"classic tea biscuits, vanilla - 1 kg",330.0,biscuits,generic,vanilla,1 Kilograms,bar,1000.0,330.0,0,0,0,0,0,0,0,0,1.0,large,0
out cookies 12 pack,167.0,biscuits,deemah,butter,33 Grams,nan,33.0,5060.606060606061,0,0,0,0,0,0,0,0,12.0,small,0
"danisa cookies - butter, 375g box",298.0,biscuits,other,butter,375 Grams,nan,375.0,794.6666666666666,0,0,0,0,0,0,0,0,1.0,medium,0
"kinder cards biscuit waffle, 128 g, brown",450.0,biscuits,other,butter,128 Grams,nan,128.0,3515.625,0,0,0,0,0,0,0,0,1.0,medium,0
lady finger - 200g,225.0,biscuits,generic,vanilla,200 Grams,bar,200.0,1125.0,0,0,0,0,0,0,0,0,1.0,medium,0
reef wafer biscuits vanilla cream filling pack of 12 baku shamdana,166.0,biscuits,generic,vanilla,33 Grams,nan,33.0,5030.30303030303,0,0,0,0,0,0,0,0,1.0,small,0
"loacker classic cremkakao wafers, 90 g",98.0,biscuits,other,chocolate,90 Grams,nan,90.0,1088.8888888888887,0,0,0,0,0,0,0,0,1.0,small,0
loacker wafer vanille 90 g,80.0,biscuits,other,vanilla,90 Grams,nan,90.0,888.8888888888888,0,0,0,0,0,0,0,0,1.0,small,0
biscuit spicekick – (crispy white chocolate 300g – crispy white chocolate chunks with rich taste),175.0,biscuits,spicekick,crispy caramel spice,150 Grams,nan,150.0,1166.6666666666667,0,0,0,0,0,0,0,0,1.0,medium,1
tipoo plain biscuits filled with milk cream covered with natural chocolate 6 pieces,88.0,biscuits,generic,chocolate,24 Grams,nan,24.0,3666.6666666666665,0,0,0,0,0,0,0,0,6.0,small,0
master wafer time gofrette with hazelnut cream pack of 24(35g),480.0,biscuits,other,hazelnut,840 Grams,bar,840.0,571.4285714285714,0,0,0,0,0,0,0,0,1.0,large,0
biscuit mixed 48 pieces,560.0,biscuits,generic,chocolate,500 Grams,nan,500.0,1120.0,0,0,0,0,0,0,0,0,48.0,medium,0
mcvitie's biscuits minis digestive caramel 40g – 12 pieces,180.0,biscuits,mcvitie's,other,40 Grams,nan,40.0,4500.0,0,0,0,0,0,0,0,0,12.0,small,1
gullon mini mix - 350gm wafer biscuit doll,190.0,biscuits,other,unflavored,350 Grams,nan,350.0,542.8571428571428,0,0,0,0,0,0,0,0,1.0,medium,0
